"appId","settingId","appName","title","description","default","type","enum","enumLabels","minimum","maximum","oneOf","multipleOf","schema"
"org.nvda-project","general.language","NVDA Screen Reader","Language","The language that NVDA's user interface and messages should be shown in. There are many languages however the default option is ""User Default Windows"". This option tells NVDA to use the language that Windows is currently set to.","Windows",,"[""af_ZA"",""am"",""an"",""ar"",""bg"",""ca"",""ckb"",""cs"",""da"",""de"",""de_CH"",""el"",""en"",""es"",""es_CO"",""fa"",""fi"",""fr"",""ga"",""he"",""hi"",""hr"",""hu"",""id"",""is"",""it"",""ja"",""ka"",""kn"",""ko"",""ky"",""lt"",""mk"",""mn"",""my"",""nb_NO"",""ne"",""nl"",""nn_NO"",""pa"",""pl"",""pt_BR"",""pt_PT"",""ro"",""ru"",""sk"",""sl"",""sq"",""sr"",""sv"",""tl"",""th"",""tr"",""uk"",""ur"",""vi"",""zh_CN"",""zh_HK"",""zh_TW"",""Windows""]","[""Afrikkans(South Africa)"",""Amharic"",""Aragonese"",""Arabic"",""Bulgarian"",""Catalan"",""Central Kurdish"",""Czech"",""Danish"",""German"",""German(Switzerland)"",""Greek"",""English"",""Spanish"",""Spanish (Columbia)"",""Persian"",""Finnish"",""French"",""Irish"",""Galician"",""Herbrew"",""Hindi"",""Croatian"",""Hungarian"",""Indonesian"",""Icelandic"",""Italian"",""Japanese"",""Georgian"",""Kannada"",""Korean"",""Kyrgyz"",""Lithuanian"",""Macedonian"",""Mongolian"",""Burmese"",""Norwegian Bokmal (Norway)"",""Nepali"",""Dutch"",""Norwegian Nynorsk (Norway)"",""Punjabi"",""Polish"",""Portugese (Brazil)"",""Portugese (Portugal)"",""Romanian"",""Russian"",""Slovak"",""Slovenian"",""Albanian"",""Serbian (Latin)"",""Swedish"",""Tamil"",""Thai"",""Turkish"",""Ukranian"",""Urdu"",""Vietnamese"",""Chinese (simplified China)"",""Chinese (Traditional Hong Kong SAR)"",""Chinese (Traditional Taiwan)"",""User default""]",,,,,"{""title"":""Language"",""description"":""The language that NVDA's user interface and messages should be shown in. There are many languages however the default option is \""User Default Windows\"". This option tells NVDA to use the language that Windows is currently set to."",""enum"":[""af_ZA"",""am"",""an"",""ar"",""bg"",""ca"",""ckb"",""cs"",""da"",""de"",""de_CH"",""el"",""en"",""es"",""es_CO"",""fa"",""fi"",""fr"",""ga"",""he"",""hi"",""hr"",""hu"",""id"",""is"",""it"",""ja"",""ka"",""kn"",""ko"",""ky"",""lt"",""mk"",""mn"",""my"",""nb_NO"",""ne"",""nl"",""nn_NO"",""pa"",""pl"",""pt_BR"",""pt_PT"",""ro"",""ru"",""sk"",""sl"",""sq"",""sr"",""sv"",""tl"",""th"",""tr"",""uk"",""ur"",""vi"",""zh_CN"",""zh_HK"",""zh_TW"",""Windows""],""enumLabels"":[""Afrikkans(South Africa)"",""Amharic"",""Aragonese"",""Arabic"",""Bulgarian"",""Catalan"",""Central Kurdish"",""Czech"",""Danish"",""German"",""German(Switzerland)"",""Greek"",""English"",""Spanish"",""Spanish (Columbia)"",""Persian"",""Finnish"",""French"",""Irish"",""Galician"",""Herbrew"",""Hindi"",""Croatian"",""Hungarian"",""Indonesian"",""Icelandic"",""Italian"",""Japanese"",""Georgian"",""Kannada"",""Korean"",""Kyrgyz"",""Lithuanian"",""Macedonian"",""Mongolian"",""Burmese"",""Norwegian Bokmal (Norway)"",""Nepali"",""Dutch"",""Norwegian Nynorsk (Norway)"",""Punjabi"",""Polish"",""Portugese (Brazil)"",""Portugese (Portugal)"",""Romanian"",""Russian"",""Slovak"",""Slovenian"",""Albanian"",""Serbian (Latin)"",""Swedish"",""Tamil"",""Thai"",""Turkish"",""Ukranian"",""Urdu"",""Vietnamese"",""Chinese (simplified China)"",""Chinese (Traditional Hong Kong SAR)"",""Chinese (Traditional Taiwan)"",""User default""],""default"":""Windows""}"
"org.nvda-project","general.playStartAndExitSounds","NVDA Screen Reader","Play Sounds on Startup or Exit","Whether NVDA should play sounds when it starts or exits.","True",,"[""True"",""False""]","[""True"",""False""]",,,,,"{""title"":""Play Sounds on Startup or Exit"",""description"":""Whether NVDA should play sounds when it starts or exits."",""enum"":[""True"",""False""],""enumLabels"":[""True"",""False""],""default"":""True""}"
"org.nvda-project","general.saveConfigurationOnExit","NVDA Screen Reader","Save Configuration on Exit","Whether to automatically save the current configuration when you exit NVDA.","True",,"[""True"",""False""]","[""True"",""False""]",,,,,"{""title"":""Save Configuration on Exit"",""description"":""Whether to automatically save the current configuration when you exit NVDA."",""enum"":[""True"",""False""],""enumLabels"":[""True"",""False""],""default"":""True""}"
"org.nvda-project","general.showWelcomeDialogAtStartup","NVDA Screen Reader","Show Welcome Dialog on Startup","Whether or not to show the welcome dialog on startup.","True",,"[""True"",""False""]","[""True"",""False""]",,,,,"{""title"":""Show Welcome Dialog on Startup"",""description"":""Whether or not to show the welcome dialog on startup."",""enum"":[""True"",""False""],""enumLabels"":[""True"",""False""],""default"":""True""}"
"org.nvda-project","inputComposition.alwaysIncludeShortCharacterDescriptionInCandidateName","NVDA Screen Reader","Always include short character description when announcing candidates","Whether or not NVDA should provide a short description for each character in a candidate either when its selected or when its automatically read when the candidate list appears. Note that for locales such as Chinese the announcement of extra character descriptions for the selected candidate is not affected by this option. This option may be useful for Korean and japanese input methods.","True",,"[""True"",""False""]","[""True"",""False""]",,,,,"{""title"":""Always include short character description when announcing candidates"",""description"":""Whether or not NVDA should provide a short description for each character in a candidate either when its selected or when its automatically read when the candidate list appears. Note that for locales such as Chinese the announcement of extra character descriptions for the selected candidate is not affected by this option. This option may be useful for Korean and japanese input methods."",""enum"":[""True"",""False""],""enumLabels"":[""True"",""False""],""default"":""True""}"
"org.nvda-project","inputComposition.announceSelectedCandidate","NVDA Screen Reader","Announce Selected Candidate","Whether NVDA should announce the selected candidate when a candidate list appears or when the selection is changed. For input methods where the selection can be changed with the arrow keys (such as Chinese New Phonetic) this is necessary but for some input methods it may be more efficient typing with this option turned off. Note that even with this option off the review cursor will still be placed on the selected candidate allowing you to use object navigation / review to manually read this or other candidates.","True",,"[""True"",""False""]","[""True"",""False""]",,,,,"{""title"":""Announce Selected Candidate"",""description"":""Whether NVDA should announce the selected candidate when a candidate list appears or when the selection is changed. For input methods where the selection can be changed with the arrow keys (such as Chinese New Phonetic) this is necessary but for some input methods it may be more efficient typing with this option turned off. Note that even with this option off the review cursor will still be placed on the selected candidate allowing you to use object navigation / review to manually read this or other candidates."",""enum"":[""True"",""False""],""enumLabels"":[""True"",""False""],""default"":""True""}"
"org.nvda-project","inputComposition.autoReportAllCandidates","NVDA Screen Reader","Announce All Available Candidates","Whether or not all visible candidates should be announced automatically when a candidate list appears or its page is changed. Having this option on for pictographic input methods such as chinese New ChangJie or Boshiami is useful as you can automatically hear all symbols and their numbers and you can choose one right away. However for phonetic input methods such as chinese New Phonetic it may be more useful to turn this option off as all the symbols will sound the same and you will have to use the arrow keys to navigate the list items individually to gain more information from the character descriptions for each candidate.","True",,"[""True"",""False""]","[""True"",""False""]",,,,,"{""title"":""Announce All Available Candidates"",""description"":""Whether or not all visible candidates should be announced automatically when a candidate list appears or its page is changed. Having this option on for pictographic input methods such as chinese New ChangJie or Boshiami is useful as you can automatically hear all symbols and their numbers and you can choose one right away. However for phonetic input methods such as chinese New Phonetic it may be more useful to turn this option off as all the symbols will sound the same and you will have to use the arrow keys to navigate the list items individually to gain more information from the character descriptions for each candidate."",""enum"":[""True"",""False""],""enumLabels"":[""True"",""False""],""default"":""True""}"
"org.nvda-project","inputComposition.reportCompositionStringChanges","NVDA Screen Reader","Announce Changes to the Composition String","After reading or precomposition data has been combined into a valid pictographic symbol most input methods place this symbol into a composition string for temporary storage along with other combined symbols before they are finally inserted into the document. This option allows you to choose whether or not NVDA should announce new symbols as they appear in the composition string. This option is on by default.","True",,"[""True"",""False""]","[""True"",""False""]",,,,,"{""title"":""Announce Changes to the Composition String"",""description"":""After reading or precomposition data has been combined into a valid pictographic symbol most input methods place this symbol into a composition string for temporary storage along with other combined symbols before they are finally inserted into the document. This option allows you to choose whether or not NVDA should announce new symbols as they appear in the composition string. This option is on by default."",""enum"":[""True"",""False""],""enumLabels"":[""True"",""False""],""default"":""True""}"
"org.nvda-project","inputComposition.reportReadingStringChanges","NVDA Screen Reader","Announce Changes to the Reading String","Some input methods such as Chinese New Phonetic and New ChangJie have a reading string (sometimes known as a precomposition string). You can choose whether or not NVDA should announce new characters being typed into this reading string with this option. This option is on by default. Note some older input methods such as Chinese ChangJie may not use the reading string to hold precomposition characters but instead use the composition string directly. Please see the next option for configuring announcing of the composition string.","True",,"[""True"",""False""]","[""True"",""False""]",,,,,"{""title"":""Announce Changes to the Reading String"",""description"":""Some input methods such as Chinese New Phonetic and New ChangJie have a reading string (sometimes known as a precomposition string). You can choose whether or not NVDA should announce new characters being typed into this reading string with this option. This option is on by default. Note some older input methods such as Chinese ChangJie may not use the reading string to hold precomposition characters but instead use the composition string directly. Please see the next option for configuring announcing of the composition string."",""enum"":[""True"",""False""],""enumLabels"":[""True"",""False""],""default"":""True""}"
"org.nvda-project","keyboard.alertForSpellingErrors","NVDA Screen Reader","Play sound for spelling errors while typing","Whether to play a short buzzer sound when a word you type contains a spelling error.","True",,"[""True"",""False""]","[""True"",""False""]",,,,,"{""title"":""Play sound for spelling errors while typing"",""description"":""Whether to play a short buzzer sound when a word you type contains a spelling error."",""enum"":[""True"",""False""],""enumLabels"":[""True"",""False""],""default"":""True""}"
"org.nvda-project","keyboard.allowSkimReadingInSayAll","NVDA Screen Reader","Allow skim reading in Say All","If on, certain navigation commands (such as quick navigation in browse mode or moving by line or paragraph) do not stop Say All rather Say All jumps to the new position and continues reading.","False",,"[""True"",""False""]","[""True"",""False""]",,,,,"{""title"":""Allow skim reading in Say All"",""description"":""If on, certain navigation commands (such as quick navigation in browse mode or moving by line or paragraph) do not stop Say All rather Say All jumps to the new position and continues reading."",""enum"":[""True"",""False""],""enumLabels"":[""True"",""False""],""default"":""False""}"
"org.nvda-project","keyboard.beepForLowercaseWithCapslock","NVDA Screen Reader","Beep if typing lowercase letters when caps lock is on","When enabled, a warning beep will be heard if a letter is typed with the shift key while caps lock is on. Generally typing shifted letters with caps lock is unintentional and is usually due to not realising that caps lock is enabled. Therefore it can be quite helpful to be warned about this.","True",,"[""True"",""False""]","[""True"",""False""]",,,,,"{""title"":""Beep if typing lowercase letters when caps lock is on"",""description"":""When enabled, a warning beep will be heard if a letter is typed with the shift key while caps lock is on. Generally typing shifted letters with caps lock is unintentional and is usually due to not realising that caps lock is enabled. Therefore it can be quite helpful to be warned about this."",""enum"":[""True"",""False""],""enumLabels"":[""True"",""False""],""default"":""True""}"
"org.nvda-project","keyboard.handleInjectedKeys","NVDA Screen Reader","Handle keys from other applications","Whether key presses generated by applications such as on-screen keyboards and speech recognition software should be processed by NVDA. This option is on by default though certain users may wish to turn this off such as those typing Vietnamese with the Unikey typing software as it will cause incorrect character input.","True",,"[""True"",""False""]","[""True"",""False""]",,,,,"{""title"":""Handle keys from other applications"",""description"":""Whether key presses generated by applications such as on-screen keyboards and speech recognition software should be processed by NVDA. This option is on by default though certain users may wish to turn this off such as those typing Vietnamese with the Unikey typing software as it will cause incorrect character input."",""enum"":[""True"",""False""],""enumLabels"":[""True"",""False""],""default"":""True""}"
"org.nvda-project","keyboard.keyboardLayout","NVDA Screen Reader","Keyboard Layout","What keyboard layout NVDA should use. Currently the two that come with NVDA are Desktop and Laptop.","desktop",,"[""desktop"",""laptop""]","[""Desktop"",""Laptop""]",,,,,"{""title"":""Keyboard Layout"",""description"":""What keyboard layout NVDA should use. Currently the two that come with NVDA are Desktop and Laptop."",""enum"":[""desktop"",""laptop""],""enumLabels"":[""Desktop"",""Laptop""],""default"":""desktop""}"
"org.nvda-project","keyboard.speakCommandKeys","NVDA Screen Reader","Announce Command Keys","Whether to announce all non-character keys you type on the keyboard. This includes key combinations such as control plus another letter.","False",,"[""True"",""False""]","[""True"",""False""]",,,,,"{""title"":""Announce Command Keys"",""description"":""Whether to announce all non-character keys you type on the keyboard. This includes key combinations such as control plus another letter."",""enum"":[""True"",""False""],""enumLabels"":[""True"",""False""],""default"":""False""}"
"org.nvda-project","keyboard.speakTypedCharacters","NVDA Screen Reader","Announce Typed Characters","Whether to announce all characters you type on the keyboard.","False",,"[""True"",""False""]","[""True"",""False""]",,,,,"{""title"":""Announce Typed Characters"",""description"":""Whether to announce all characters you type on the keyboard."",""enum"":[""True"",""False""],""enumLabels"":[""True"",""False""],""default"":""False""}"
"org.nvda-project","keyboard.speakTypedWords","NVDA Screen Reader","Announce Typed Words","Whether to announce words you type on the keyboard.","False",,"[""True"",""False""]","[""True"",""False""]",,,,,"{""title"":""Announce Typed Words"",""description"":""Whether to announce words you type on the keyboard."",""enum"":[""True"",""False""],""enumLabels"":[""True"",""False""],""default"":""False""}"
"org.nvda-project","keyboard.speechInterruptForCharacters","NVDA Screen Reader","Interrupt Speech for Typed Characters","Whether or not to interrupt speech each time a character is typed. This is on by default.","True",,"[""True"",""False""]","[""True"",""False""]",,,,,"{""title"":""Interrupt Speech for Typed Characters"",""description"":""Whether or not to interrupt speech each time a character is typed. This is on by default."",""enum"":[""True"",""False""],""enumLabels"":[""True"",""False""],""default"":""True""}"
"org.nvda-project","keyboard.speechInterruptForEnter","NVDA Screen Reader","Interrupt Speech for Enter Key","Whether to interrupt speech each time the Enter key is pressed. On by default.","True",,"[""True"",""False""]","[""True"",""False""]",,,,,"{""title"":""Interrupt Speech for Enter Key"",""description"":""Whether to interrupt speech each time the Enter key is pressed. On by default."",""enum"":[""True"",""False""],""enumLabels"":[""True"",""False""],""default"":""True""}"
"org.nvda-project","keyboard.useCapsLockAsNVDAModifierKey","NVDA Screen Reader","Use CapsLock as an NVDA Modifier Key","Whether or not to use the caps lock key as an NVDA modifier key.","False",,"[""True"",""False""]","[""True"",""False""]",,,,,"{""title"":""Use CapsLock as an NVDA Modifier Key"",""description"":""Whether or not to use the caps lock key as an NVDA modifier key."",""enum"":[""True"",""False""],""enumLabels"":[""True"",""False""],""default"":""False""}"
"org.nvda-project","keyboard.useExtendedInsertAsNVDAModifierKey","NVDA Screen Reader","Use Extended Insert as an NVDA Modifier Key","Whether or not to use the extended insert key (usually found above the arrow keys near home and end) as an NVDA modifier key.","True",,"[""True"",""False""]","[""True"",""False""]",,,,,"{""title"":""Use Extended Insert as an NVDA Modifier Key"",""description"":""Whether or not to use the extended insert key (usually found above the arrow keys near home and end) as an NVDA modifier key."",""enum"":[""True"",""False""],""enumLabels"":[""True"",""False""],""default"":""True""}"
"org.nvda-project","keyboard.useNumpadInsertAsNVDAModifierKey","NVDA Screen Reader","Use Numpad Insert as an NVDA Modifier Key","Whether or not to use the insert key on the number pad as an NVDA modifier key.","True",,"[""True"",""False""]","[""True"",""False""]",,,,,"{""title"":""Use Numpad Insert as an NVDA Modifier Key"",""description"":""Whether or not to use the insert key on the number pad as an NVDA modifier key."",""enum"":[""True"",""False""],""enumLabels"":[""True"",""False""],""default"":""True""}"
"org.nvda-project","mouse.audioCoordinates_detectBrightness","NVDA Screen Reader","Brightness controls audio coordinates volume","Whether the volume of the audio coordinates beeps is controled by how bright the screen is under the mouse. This setting is turned off by default.","False",,"[""True"",""False""]","[""True"",""False""]",,,,,"{""title"":""Brightness controls audio coordinates volume"",""description"":""Whether the volume of the audio coordinates beeps is controled by how bright the screen is under the mouse. This setting is turned off by default."",""enum"":[""True"",""False""],""enumLabels"":[""True"",""False""],""default"":""False""}"
"org.nvda-project","mouse.audioCoordinatesOnMouseMove","NVDA Screen Reader","Play audio coordinates when mouse moves","Whether NVDA should play beeps as the mouse moves so that the user can work out where the mouse is in regards to the dimensions of the screen. The higher the mouse is on the screen the higher the pitch of the beeps. The further left or right the mouse is located on the screen the further left or right the sound will be played (assuming the user has stereo speakers or headphones).","False",,"[""True"",""False""]","[""True"",""False""]",,,,,"{""title"":""Play audio coordinates when mouse moves"",""description"":""Whether NVDA should play beeps as the mouse moves so that the user can work out where the mouse is in regards to the dimensions of the screen. The higher the mouse is on the screen the higher the pitch of the beeps. The further left or right the mouse is located on the screen the further left or right the sound will be played (assuming the user has stereo speakers or headphones)."",""enum"":[""True"",""False""],""enumLabels"":[""True"",""False""],""default"":""False""}"
"org.nvda-project","mouse.enableMouseTracking","NVDA Screen Reader","Mouse Tracking","Whether to announce the text currently under the mouse pointer as you move it around the screen. This allows you to find things on the screen by physically moving the mouse rather than trying to find them through object navigation.","True",,"[""True"",""False""]","[""True"",""False""]",,,,,"{""title"":""Mouse Tracking"",""description"":""Whether to announce the text currently under the mouse pointer as you move it around the screen. This allows you to find things on the screen by physically moving the mouse rather than trying to find them through object navigation."",""enum"":[""True"",""False""],""enumLabels"":[""True"",""False""],""default"":""True""}"
"org.nvda-project","mouse.mouseTextUnit","NVDA Screen Reader","Text Unit Resolution","If NVDA is set to announce the text under the mouse as you move it this option allows you to choose exactly how much text will be spoken. The options are character word line and paragraph.","paragraph",,"[""character"",""word"",""line"",""paragraph""]","[""Character"",""Word"",""Line"",""Paragraph""]",,,,,"{""title"":""Text Unit Resolution"",""description"":""If NVDA is set to announce the text under the mouse as you move it this option allows you to choose exactly how much text will be spoken. The options are character word line and paragraph."",""enum"":[""character"",""word"",""line"",""paragraph""],""enumLabels"":[""Character"",""Word"",""Line"",""Paragraph""],""default"":""paragraph""}"
"org.nvda-project","mouse.reportMouseShapeChanges","NVDA Screen Reader","Announce Mouse Shape Changes","Whether to announce the shape of the mouse pointer each time it changes. The mouse pointer in Windows changes shape to convey certain information such as when something is editable or when something is loading et cetera.","False",,"[""True"",""False""]","[""True"",""False""]",,,,,"{""title"":""Announce Mouse Shape Changes"",""description"":""Whether to announce the shape of the mouse pointer each time it changes. The mouse pointer in Windows changes shape to convey certain information such as when something is editable or when something is loading et cetera."",""enum"":[""True"",""False""],""enumLabels"":[""True"",""False""],""default"":""False""}"
"org.nvda-project","mouse.reportObjectRoleOnMouseEnter","NVDA Screen Reader","Announce Role when Mouse Enters Object","Whether to announce the role (type) of object as the mouse moves inside it.","False",,"[""True"",""False""]","[""True"",""False""]",,,,,"{""title"":""Announce Role when Mouse Enters Object"",""description"":""Whether to announce the role (type) of object as the mouse moves inside it."",""enum"":[""True"",""False""],""enumLabels"":[""True"",""False""],""default"":""False""}"
"org.nvda-project","presentation.guessObjectPositionInformationWhenUnavailable","NVDA Screen Reader","Guess object position information when unavailable","If announcing of object position information is turned on this option allows NVDA to guess object position information when it is otherwise unavailable for a particular control. When on NVDA will announce position information for more controls such as menus and toolbars however this information may be slightly inaccurate.","False",,"[""True"",""False""]","[""True"",""False""]",,,,,"{""title"":""Guess object position information when unavailable"",""description"":""If announcing of object position information is turned on this option allows NVDA to guess object position information when it is otherwise unavailable for a particular control. When on NVDA will announce position information for more controls such as menus and toolbars however this information may be slightly inaccurate."",""enum"":[""True"",""False""],""enumLabels"":[""True"",""False""],""default"":""False""}"
"org.nvda-project","presentation.reportAutoSuggestionsWithSound","NVDA Screen Reader","Play a sound when auto-suggestions appear","Toggle announcement of auto-suggestions, which are lists of suggested entries based on the text entered into certain edit fields and documents.","True",,"[""True"",""False""]","[""True"",""False""]",,,,,"{""title"":""Play a sound when auto-suggestions appear"",""description"":""Toggle announcement of auto-suggestions, which are lists of suggested entries based on the text entered into certain edit fields and documents."",""enum"":[""True"",""False""],""enumLabels"":[""True"",""False""],""default"":""True""}"
"org.nvda-project","presentation.reportDynamicContentChanges","NVDA Screen Reader","Announce dynamic content changes","Toggles the announcement of new content in particular objects such as terminals and the history control in chat programs.","True",,"[""True"",""False""]","[""True"",""False""]",,,,,"{""title"":""Announce dynamic content changes"",""description"":""Toggles the announcement of new content in particular objects such as terminals and the history control in chat programs."",""enum"":[""True"",""False""],""enumLabels"":[""True"",""False""],""default"":""True""}"
"org.nvda-project","presentation.reportHelpBalloons","NVDA Screen Reader","Announce Help Balloons","Whether to report help balloons as they appear.  Help Balloons are like tool tips but are usually larger in size and are associated with system events such as a network cable being unplugged.","False",,"[""True"",""False""]","[""True"",""False""]",,,,,"{""title"":""Announce Help Balloons"",""description"":""Whether to report help balloons as they appear.  Help Balloons are like tool tips but are usually larger in size and are associated with system events such as a network cable being unplugged."",""enum"":[""True"",""False""],""enumLabels"":[""True"",""False""],""default"":""False""}"
"org.nvda-project","presentation.reportKeyboardShortcuts","NVDA Screen Reader","Announce Object Shortcut Keys","Whether to announce the shortcut key that is associated with a certain object or control when it is announced.  For example, the File menu on a menu bar may have a shortcut key of alt+f.","True",,"[""True"",""False""]","[""True"",""False""]",,,,,"{""title"":""Announce Object Shortcut Keys"",""description"":""Whether to announce the shortcut key that is associated with a certain object or control when it is announced.  For example, the File menu on a menu bar may have a shortcut key of alt+f."",""enum"":[""True"",""False""],""enumLabels"":[""True"",""False""],""default"":""True""}"
"org.nvda-project","presentation.reportObjectDescriptions","NVDA Screen Reader","Announce Object Descriptions","Whether to announce the description along with objects.","True",,"[""True"",""False""]","[""True"",""False""]",,,,,"{""title"":""Announce Object Descriptions"",""description"":""Whether to announce the description along with objects."",""enum"":[""True"",""False""],""enumLabels"":[""True"",""False""],""default"":""True""}"
"org.nvda-project","presentation.reportObjectPositionInformation","NVDA Screen Reader","Announce Object Position Information","Whether to announce an object's position (e.g. 1 of 4) when moving to the object with the focus or object navigation.","True",,"[""True"",""False""]","[""True"",""False""]",,,,,"{""title"":""Announce Object Position Information"",""description"":""Whether to announce an object's position (e.g. 1 of 4) when moving to the object with the focus or object navigation."",""enum"":[""True"",""False""],""enumLabels"":[""True"",""False""],""default"":""True""}"
"org.nvda-project","presentation.reportTooltips","NVDA Screen Reader","Announce Tooltips","Whether to announce tool tips as they appear. Many Windows and controls show a small message (or tool tip) when you move the mouse pointer over them or sometimes when you move the focus to them.","False",,"[""True"",""False""]","[""True"",""False""]",,,,,"{""title"":""Announce Tooltips"",""description"":""Whether to announce tool tips as they appear. Many Windows and controls show a small message (or tool tip) when you move the mouse pointer over them or sometimes when you move the focus to them."",""enum"":[""True"",""False""],""enumLabels"":[""True"",""False""],""default"":""False""}"
"org.nvda-project","presentation.progressBarUpdates.progressBarOutputMode","NVDA Screen Reader","Progress Bar Output","Whether/how to announce progress bar updates. It has the following options: Off: Progress bars will not be announced as they change.    Speak: This option tells NVDA to speak the progress bar in percentages. Each time the progress bar changes NVDA will speak the new value. Beep: This tells NVDA to beep each time the progress bar changes. The higher the beep the closer the progress bar is to completion. Beep and speak: This option tells NVDA to both beep and speak when a progress bar updates.","beep",,"[""off"",""speak"",""beep"",""speak and beep""]","[""Off"",""Speak"",""Beep"",""Speak and Beep""]",,,,,"{""title"":""Progress Bar Output"",""description"":""Whether/how to announce progress bar updates. It has the following options: Off: Progress bars will not be announced as they change.    Speak: This option tells NVDA to speak the progress bar in percentages. Each time the progress bar changes NVDA will speak the new value. Beep: This tells NVDA to beep each time the progress bar changes. The higher the beep the closer the progress bar is to completion. Beep and speak: This option tells NVDA to both beep and speak when a progress bar updates."",""enum"":[""off"",""speak"",""beep"",""speak and beep""],""enumLabels"":[""Off"",""Speak"",""Beep"",""Speak and Beep""],""default"":""beep""}"
"org.nvda-project","presentation.progressBarUpdates.reportBackgroundProgressBars","NVDA Screen Reader","Announce Background Progress Bars","Whether to keep announcing a progress bar even if it is not physically in the foreground. If you minimize or switch away from a window that contains a progress bar NVDA will keep track of it allowing you to do other things while NVDA tracks the progress bar.","False",,"[""True"",""False""]","[""True"",""False""]",,,,,"{""title"":""Announce Background Progress Bars"",""description"":""Whether to keep announcing a progress bar even if it is not physically in the foreground. If you minimize or switch away from a window that contains a progress bar NVDA will keep track of it allowing you to do other things while NVDA tracks the progress bar."",""enum"":[""True"",""False""],""enumLabels"":[""True"",""False""],""default"":""False""}"
"org.nvda-project","reviewCursor.followCaret","NVDA Screen Reader","Follow System Carat","Whether to automatically move the review cursor to the position of the system caret each time the system caret moves.","False",,"[""True"",""False""]","[""True"",""False""]",,,,,"{""title"":""Follow System Carat"",""description"":""Whether to automatically move the review cursor to the position of the system caret each time the system caret moves."",""enum"":[""True"",""False""],""enumLabels"":[""True"",""False""],""default"":""False""}"
"org.nvda-project","reviewCursor.followFocus","NVDA Screen Reader","Follow System Focus","Whether to place the review cursor in the same object as the current system focus whenever the focus changes.","False",,"[""True"",""False""]","[""True"",""False""]",,,,,"{""title"":""Follow System Focus"",""description"":""Whether to place the review cursor in the same object as the current system focus whenever the focus changes."",""enum"":[""True"",""False""],""enumLabels"":[""True"",""False""],""default"":""False""}"
"org.nvda-project","reviewCursor.followMouse","NVDA Screen Reader","Follow Mouse Cursor","Whether the review cursor should follow the mouse as it moves.","False",,"[""True"",""False""]","[""True"",""False""]",,,,,"{""title"":""Follow Mouse Cursor"",""description"":""Whether the review cursor should follow the mouse as it moves."",""enum"":[""True"",""False""],""enumLabels"":[""True"",""False""],""default"":""False""}"
"org.nvda-project","reviewCursor.simpleReviewMode","NVDA Screen Reader","Simple Review Mode","When enabled NVDA will filter the hierarchy of objects that can be navigated to exclude objects that aren't of interest to the user; e.g. invisible objects and objects used only for layout purposes.","True",,"[""True"",""False""]","[""True"",""False""]",,,,,"{""title"":""Simple Review Mode"",""description"":""When enabled NVDA will filter the hierarchy of objects that can be navigated to exclude objects that aren't of interest to the user; e.g. invisible objects and objects used only for layout purposes."",""enum"":[""True"",""False""],""enumLabels"":[""True"",""False""],""default"":""True""}"
"org.nvda-project","speech.beepSpeechModePitch","NVDA Screen Reader","Speech Mode Beep Pitch","The pitch of the beep in speech mode.",10000,"integer",,,50,11025,,,"{""title"":""Speech Mode Beep Pitch"",""description"":""The pitch of the beep in speech mode."",""type"":""integer"",""minimum"":50,""maximum"":11025,""default"":10000}"
"org.nvda-project","speech.espeak.autoDialectSwitching","NVDA Screen Reader","eSpeak Automatic Dialect Switching","When using eSpeak, whether or not dialect changes should be made rather than just actual language changes. For example if reading in an English U.S. voice but a document specifies that some text is in English U.K. then the synthesizer will switch accents if this option is enabled. This option is disabled by default.","False",,"[""True"",""False""]","[""True"",""False""]",,,,,"{""title"":""eSpeak Automatic Dialect Switching"",""description"":""When using eSpeak, whether or not dialect changes should be made rather than just actual language changes. For example if reading in an English U.S. voice but a document specifies that some text is in English U.K. then the synthesizer will switch accents if this option is enabled. This option is disabled by default."",""enum"":[""True"",""False""],""enumLabels"":[""True"",""False""],""default"":""False""}"
"org.nvda-project","speech.espeak.autoLanguageSwitching","NVDA Screen Reader","eSpeak Automatic Language Switching","When using eSpeak, whether NVDA should switch speech synthesizer languages automatically if the text being read specifies its language. This option is enabled by default. Currently only the eSpeak synthesizer supports automatic language switching.","True",,"[""True"",""False""]","[""True"",""False""]",,,,,"{""title"":""eSpeak Automatic Language Switching"",""description"":""When using eSpeak, whether NVDA should switch speech synthesizer languages automatically if the text being read specifies its language. This option is enabled by default. Currently only the eSpeak synthesizer supports automatic language switching."",""enum"":[""True"",""False""],""enumLabels"":[""True"",""False""],""default"":""True""}"
"org.nvda-project","speech.espeak.beepForCapitals","NVDA Screen Reader","eSpeak Beep for Capitals","When using eSpeak, whether to make a small beep each time NVDA encounters a capitalized character by itself. Like the ""say cap for capitals"" setting, this is useful for Synthesizers that can't change their pitch for capital letters.","False",,"[""True"",""False""]","[""True"",""False""]",,,,,"{""title"":""eSpeak Beep for Capitals"",""description"":""When using eSpeak, whether to make a small beep each time NVDA encounters a capitalized character by itself. Like the \""say cap for capitals\"" setting, this is useful for Synthesizers that can't change their pitch for capital letters."",""enum"":[""True"",""False""],""enumLabels"":[""True"",""False""],""default"":""False""}"
